G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,Outcome,Player
-3,-43,-9.099999999999998,-0.3999999999999999,-1.3999999999999995,0.014000000000000012,-0.09999999999999998,-0.10000000000000009,0.0020000000000000018,-0.40000000000000013,-1.3000000000000003,0.044999999999999984,0.02400000000000002,-0.8,-1.1,0.009000000000000008,0.0,-0.40000000000000036,-0.40000000000000036,-0.30000000000000004,-0.4999999999999999,0.0,0.09999999999999987,-0.7,-1.799999999999999,2018,0,Stanley Johnson\johnsst04
-41,-7,-12.3,-1.7000000000000002,-4.300000000000001,-0.016000000000000014,-0.6000000000000001,-2.3,0.0040000000000000036,-1.1,-2.0,-0.05499999999999999,-0.027000000000000024,-0.4,-0.4,-0.21800000000000008,-0.2,-1.5999999999999999,-1.7999999999999998,-0.5,-0.7,0.0,-0.6,-1.1,-4.5,2019,0,Stanley Johnson\johnsst04
36,13,10.5,0.6,1.4,0.009000000000000008,0.39999999999999997,1.2000000000000002,0.03600000000000003,0.09999999999999998,0.20000000000000018,0.029000000000000026,0.046999999999999986,0.29999999999999993,0.30000000000000004,0.2370000000000001,0.2,0.8,1.0,0.7,0.7,0.09999999999999998,0.30000000000000004,1.2999999999999998,2.0000000000000004,2020,0,Stanley Johnson\johnsst04
-7,4,6.199999999999999,3.0,4.199999999999999,0.06599999999999995,0.19999999999999996,0.7999999999999998,-0.009000000000000008,2.7,3.3000000000000007,0.08699999999999997,0.06999999999999995,0.7000000000000002,0.7000000000000002,0.013999999999999901,0.6000000000000001,2.2,2.8000000000000007,2.5000000000000004,-0.19999999999999996,0.20000000000000007,0.9999999999999998,0.2999999999999998,6.699999999999999,2016,0.322,Nikola Jokić\jokicni01
2,14,4.700000000000003,-0.09999999999999964,1.8000000000000007,-0.07899999999999996,0.9,1.8000000000000003,0.07200000000000001,-1.0,-0.10000000000000142,-0.08999999999999997,-0.050999999999999934,0.8999999999999999,1.1,0.025000000000000022,-0.2999999999999998,1.1999999999999993,0.8999999999999986,1.1999999999999993,0.3999999999999999,0.0,0.5,-0.10000000000000009,1.8000000000000007,2017,0.012,Nikola Jokić\jokicni01
5,7,-1.3000000000000007,1.0,1.5999999999999996,0.01200000000000001,-0.5,-0.30000000000000027,-0.08900000000000002,1.5,2.0,0.030999999999999917,-0.009000000000000008,0.10000000000000009,0.20000000000000018,-0.029000000000000026,0.2999999999999998,-0.09999999999999964,0.10000000000000142,1.2000000000000002,0.19999999999999996,-0.10000000000000009,0.30000000000000027,0.10000000000000009,1.6000000000000014,2018,0,Nikola Jokić\jokicni01
-7,-7,0.6999999999999993,0.0,-0.40000000000000036,0.017000000000000015,0.10000000000000009,0.10000000000000009,0.007000000000000006,-0.10000000000000053,-0.5,0.025000000000000022,0.019999999999999907,-0.20000000000000018,-0.3000000000000007,-0.0040000000000000036,-0.6000000000000001,-0.5,-1.1000000000000014,-0.2999999999999998,-0.19999999999999996,-0.09999999999999998,0.0,0.10000000000000009,-0.20000000000000284,2019,0,Nikola Jokić\jokicni01
-1,-1,2.6000000000000014,2.499999999999999,3.3000000000000007,0.03799999999999992,0.19999999999999996,-0.20000000000000018,0.07400000000000001,2.3000000000000007,3.5,0.01200000000000001,0.03700000000000003,1.4,1.4000000000000004,0.051000000000000045,0.5,0.5,1.1000000000000014,1.3000000000000007,0.10000000000000009,0.09999999999999998,0.0,-0.2999999999999998,6.5,2020,0,Nikola Jokić\jokicni01
23,0,-2.5999999999999996,-0.19999999999999996,-1.2000000000000002,0.05499999999999999,0.0,-0.19999999999999996,0.05399999999999999,-0.30000000000000004,-0.9999999999999998,0.066,0.07600000000000001,-0.20000000000000007,-0.40000000000000013,0.049000000000000044,0.0,-0.10000000000000009,-0.19999999999999996,-0.2999999999999998,0.0,0.0,-0.30000000000000004,-0.09999999999999998,-0.7000000000000002,2016,0,Tyus Jones\jonesty01
22,11,4.999999999999998,0.5,1.0,0.04300000000000004,0.09999999999999998,0.40000000000000013,-0.007000000000000006,0.5,0.5999999999999999,0.07400000000000001,0.040000000000000036,0.30000000000000004,0.30000000000000004,0.10999999999999999,0.0,0.3999999999999999,0.5,0.19999999999999973,0.3999999999999999,0.0,0.09999999999999998,0.5,1.5999999999999996,2017,0,Tyus Jones\jonesty01
-14,12,5.0,0.9000000000000001,2.5999999999999996,-0.04200000000000004,0.09999999999999998,0.2999999999999998,-0.03199999999999997,0.8,2.3000000000000003,-0.07500000000000001,-0.066,0.0,0.0,-0.03600000000000003,0.09999999999999998,0.20000000000000018,0.3999999999999999,2.0,0.0,0.0,0.0,-0.19999999999999996,1.8000000000000007,2018,0,Tyus Jones\jonesty01
-3,-17,-3.8999999999999986,0.2999999999999998,0.0,0.04400000000000004,0.09999999999999998,0.0,0.062,0.19999999999999973,0.0,0.03899999999999998,0.05399999999999999,-0.20000000000000007,-0.09999999999999998,-0.09999999999999998,-0.19999999999999998,-0.20000000000000018,-0.3999999999999999,-0.39999999999999947,-0.29999999999999993,0.0,0.10000000000000009,-0.40000000000000013,0.5,2019,0,Tyus Jones\jonesty01
5,3,-1.5,-0.5,-0.6999999999999993,-0.028000000000000025,-0.09999999999999998,0.10000000000000009,-0.057999999999999996,-0.3999999999999999,-0.8000000000000003,-0.0050000000000000044,-0.029000000000000026,-0.09999999999999998,-0.30000000000000004,0.17000000000000004,0.19999999999999998,0.30000000000000004,0.3999999999999999,-0.7000000000000002,0.0,0.0,-0.10000000000000009,-0.29999999999999993,-1.1000000000000005,2020,0,Tyus Jones\jonesty01
-6,13,5.0,1.5999999999999996,4.199999999999999,-0.010999999999999954,0.7,2.2,-0.009000000000000008,0.9000000000000001,2.0,0.0,-0.0030000000000000027,0.30000000000000004,0.30000000000000004,0.026000000000000023,-0.09999999999999998,0.40000000000000036,0.40000000000000036,1.0000000000000002,0.09999999999999998,0.0,0.30000000000000004,0.2999999999999998,4.199999999999999,2016,0,Frank Kaminsky\kaminfr01
4,-12,-2.900000000000002,-0.3999999999999999,-1.5999999999999996,0.02999999999999997,-0.19999999999999996,-1.2000000000000002,0.05199999999999999,-0.10000000000000009,-0.40000000000000036,0.0040000000000000036,0.030000000000000027,0.3999999999999999,0.3999999999999999,0.04300000000000004,-0.20000000000000007,-0.6000000000000001,-0.8999999999999999,-0.6000000000000001,-0.09999999999999998,-0.3,-0.19999999999999996,-0.7,-0.5999999999999996,2017,0,Frank Kaminsky\kaminfr01
-32,-4,-7.099999999999998,-1.0,-2.8,0.03400000000000003,-0.19999999999999996,-0.5,-0.020000000000000018,-0.7000000000000002,-2.1999999999999997,0.09400000000000003,0.04600000000000004,-0.30000000000000004,-0.20000000000000018,-0.061000000000000054,0.20000000000000007,-0.5,-0.10000000000000009,-0.30000000000000004,-0.2,0.09999999999999998,0.09999999999999998,0.19999999999999996,-2.5,2018,0,Frank Kaminsky\kaminfr01
-8,13,3.799999999999997,0.6000000000000001,1.6000000000000005,-0.013000000000000012,0.0,0.20000000000000018,-0.02899999999999997,0.6000000000000001,1.3000000000000003,-0.02300000000000002,-0.031000000000000028,-0.09999999999999987,0.0,-0.05999999999999994,0.09999999999999998,1.0,1.0,0.5999999999999999,0.10000000000000003,0.0,0.0,0.5,1.0999999999999996,2019,0,Frank Kaminsky\kaminfr01
8,0,-4.699999999999999,-0.8999999999999999,-2.4000000000000004,0.020999999999999963,-0.40000000000000013,-1.4000000000000001,0.033999999999999975,-0.6000000000000001,-1.0,-0.007000000000000006,0.015000000000000013,-0.8,-0.9999999999999998,-0.061000000000000054,-0.09999999999999998,-0.3999999999999999,-0.5,-0.19999999999999996,-0.10000000000000003,0.10000000000000003,-0.4,-0.3999999999999999,-3.0999999999999996,2020,0,Frank Kaminsky\kaminfr01
48,4,4.2,0.30000000000000004,0.6000000000000001,-0.04799999999999993,-0.2,-0.2,-0.278,0.4,0.8,-0.04899999999999993,-0.10999999999999999,0.4,0.6,0.618,0.0,0.30000000000000004,0.2999999999999998,0.5,0.3,0.3,0.09999999999999998,0.7999999999999999,0.7,2016,0,Kevon Looney\looneke01
13,0,5.4,0.5999999999999999,0.8999999999999999,0.05699999999999994,0.0,-0.1,-0.021999999999999992,0.7,0.9999999999999998,0.038999999999999924,0.04999999999999993,0.19999999999999996,0.6,-0.07299999999999995,0.5,0.5,1.0,0.09999999999999998,0.2,0.5,0.2,0.40000000000000013,1.5,2017,0,Kevon Looney\looneke01
14,20,4.699999999999999,1.0000000000000002,1.4,0.04500000000000004,0.0,0.0,-0.1,1.0000000000000002,1.4000000000000004,0.051000000000000045,0.04400000000000004,0.20000000000000007,0.10000000000000009,0.07399999999999995,1.0999999999999999,0.7999999999999998,1.9000000000000004,0.9,0.09999999999999998,-0.10000000000000009,0.09999999999999998,1.0,2.3,2018,0,Kevon Looney\looneke01
-60,-20,-5.4,-1.2000000000000002,-0.2999999999999998,-0.258,0.1,0.6,-0.029000000000000012,-1.3000000000000003,-0.9000000000000004,-0.21000000000000002,-0.254,-0.30000000000000004,-0.7000000000000001,0.131,-1.0,-0.8999999999999999,-1.9000000000000004,-0.5,0.0,-0.39999999999999997,0.0,-0.9000000000000001,-2.9,2019,0,Kevon Looney\looneke01
41,30,5.9,0.30000000000000004,-0.7999999999999998,0.18100000000000005,0.0,-0.39999999999999997,0.16399999999999998,0.30000000000000004,-0.2999999999999998,0.14699999999999996,0.18500000000000005,0.0,0.20000000000000007,-0.10399999999999998,0.5,1.5,2.0,1.0,-0.3,0.10000000000000003,0.0,0.5000000000000002,0.6999999999999997,2020,0,Kevon Looney\looneke01
-9,-29,-1.0,-0.19999999999999973,0.7000000000000002,-0.07600000000000001,0.30000000000000004,1.2999999999999998,-0.064,-0.5,-0.6000000000000001,-0.061,-0.057999999999999996,0.10000000000000009,0.10000000000000009,0.027000000000000024,0.0,-0.3999999999999999,-0.40000000000000036,0.30000000000000004,0.10000000000000003,0.09999999999999998,0.09999999999999998,0.0,0.10000000000000053,2016,0,Trey Lyles\lylestr01
2,-2,2.8000000000000007,1.5,1.2999999999999998,0.129,0.20000000000000007,0.10000000000000009,0.062,1.3,1.2000000000000002,0.16299999999999992,0.12999999999999995,0.5999999999999999,0.8999999999999999,-0.016000000000000014,0.10000000000000009,1.4,1.5,0.19999999999999996,0.0,0.2,-0.09999999999999998,0.10000000000000009,3.7,2017,0,Trey Lyles\lylestr01
-9,0,-1.6000000000000014,-0.5,0.20000000000000018,-0.07300000000000001,-0.30000000000000004,0.10000000000000009,-0.126,-0.20000000000000018,0.09999999999999964,-0.03399999999999992,-0.09599999999999997,-0.09999999999999987,-0.19999999999999996,-0.008000000000000007,-0.10000000000000009,-0.7999999999999998,-1.0,0.19999999999999996,0.09999999999999998,-0.09999999999999998,0.30000000000000004,0.0,-1.4000000000000004,2018,0,Trey Lyles\lylestr01
-1,51,2.6999999999999993,-0.8000000000000003,-2.3,0.028000000000000025,0.19999999999999996,-0.3999999999999999,0.132,-1.0,-1.7999999999999998,-0.026000000000000023,0.07100000000000006,-0.8,-1.1,0.03500000000000003,0.40000000000000013,1.3999999999999995,1.9000000000000004,-0.2999999999999998,-0.09999999999999998,0.0,-0.5000000000000001,0.10000000000000009,-2.0999999999999996,2019,0,Trey Lyles\lylestr01
-40,-44,-4.6,-0.5,-1.5000000000000004,0.03199999999999997,-0.4,-1.0000000000000002,-0.03700000000000003,-0.09999999999999987,-0.5999999999999996,0.07699999999999996,0.015000000000000013,0.19999999999999996,0.30000000000000004,-0.08099999999999996,-0.7000000000000001,-1.2999999999999998,-2.0,-0.5000000000000001,-0.10000000000000003,-0.4,-0.3,-1.0,-1.4000000000000004,2020,0,Trey Lyles\lylestr01
-19,-4,-1.0,0.20000000000000018,0.5999999999999996,-0.05799999999999994,0.0,0.0,0.0,0.20000000000000018,0.5999999999999996,-0.05799999999999994,-0.05799999999999994,-0.30000000000000004,-0.40000000000000013,0.04700000000000004,-0.09999999999999987,0.19999999999999973,0.10000000000000009,-0.10000000000000003,0.0,-0.10000000000000003,-0.2,-0.30000000000000004,0.0,2016,0,Boban Marjanović\marjabo01
4,1,0.1999999999999993,-0.10000000000000009,0.0,-0.01100000000000001,0.0,0.0,0.0,-0.10000000000000009,0.0,-0.01100000000000001,-0.01100000000000001,0.7,0.8,-0.016000000000000014,-0.10000000000000009,0.10000000000000009,0.0,0.3,0.09999999999999998,0.0,0.6000000000000001,0.6000000000000001,0.5,2017,0,Boban Marjanović\marjabo01
19,11,3.0999999999999996,0.7999999999999998,0.7000000000000002,0.08099999999999996,0.1,0.2,0.4,0.7000000000000002,0.5,0.08999999999999997,0.08899999999999997,-0.30000000000000004,-0.20000000000000018,-0.04600000000000004,0.30000000000000004,0.6000000000000001,0.8999999999999995,0.30000000000000004,0.0,0.2,0.09999999999999998,0.30000000000000004,1.2999999999999998,2018,0,Boban Marjanović\marjabo01
-14,-7,-2.0999999999999996,0.0,0.2999999999999998,-0.04200000000000004,0.0,0.2,-0.16500000000000004,0.0,0.10000000000000053,-0.02100000000000002,-0.040000000000000036,-0.7,-0.9999999999999998,0.006000000000000005,0.0,-0.10000000000000009,-0.09999999999999964,-0.4,-0.09999999999999998,-0.3,-0.30000000000000004,-0.30000000000000004,-0.7000000000000002,2019,0,Boban Marjanović\marjabo01
-11,-2,-1.4000000000000004,-0.8999999999999999,-1.0999999999999996,-0.06499999999999995,-0.1,-0.2,-0.10999999999999999,-0.9000000000000001,-0.9000000000000004,-0.06799999999999995,-0.07099999999999995,-0.09999999999999998,-0.10000000000000009,0.061999999999999944,-0.10000000000000009,-0.5,-0.6000000000000001,-0.2,-0.1,0.0,-0.29999999999999993,-0.4,-1.8999999999999995,2020,0,Boban Marjanović\marjabo01
15,3,-0.7999999999999989,-0.6000000000000001,-0.6999999999999997,-0.08200000000000002,0.2,0.5,0.36,-0.8,-1.2000000000000002,-0.08499999999999996,-0.052000000000000046,-0.7,-1.0999999999999999,0.07400000000000007,-0.3999999999999999,1.2,0.6999999999999997,-0.39999999999999997,0.10000000000000003,-0.09999999999999998,0.0,0.10000000000000009,-1.8000000000000003,2016,0,Jarell Martin\martija01
31,33,9.5,1.6,3.1999999999999997,0.062,0.3,0.7000000000000001,-0.013000000000000012,1.4000000000000001,2.5,0.08099999999999996,0.066,0.19999999999999996,0.40000000000000013,-0.03300000000000003,0.30000000000000004,0.10000000000000009,0.5000000000000004,0.8,0.09999999999999998,0.49999999999999994,0.5,0.6999999999999997,3.8000000000000003,2017,0,Jarell Martin\martija01
-31,-35,-15.0,-2.0,-4.3,-0.03300000000000003,0.0,0.09999999999999987,0.0040000000000000036,-2.1,-4.4,0.019000000000000017,0.030000000000000027,-1.0,-1.3,0.050999999999999934,-1.0,-1.5,-2.7,-0.6,-0.4,-0.49999999999999994,-0.8999999999999999,-1.7,-5.0,2018,0,Jarell Martin\martija01
0,34,6.5,0.19999999999999973,0.5999999999999996,-0.008999999999999952,-0.30000000000000004,-0.40000000000000013,-0.14799999999999996,0.5,1.0,-0.007000000000000006,-0.031000000000000028,0.6000000000000001,0.6000000000000001,0.17700000000000005,0.0,0.0,0.0,2.0999999999999996,0.5,0.0,0.30000000000000004,0.30000000000000004,0.8000000000000007,2016,0,T.J. McConnell\mccontj01
-5,-50,-3.900000000000002,-0.10000000000000009,-0.7999999999999998,0.03799999999999998,0.30000000000000004,0.10000000000000009,0.235,-0.3999999999999999,-0.8999999999999995,0.018000000000000016,0.05900000000000005,-0.5,-0.6000000000000001,-0.016000000000000014,0.0,-0.10000000000000009,-0.10000000000000009,-2.5999999999999996,-0.5,0.1,-0.5,-0.09999999999999987,-0.6000000000000005,2017,0,T.J. McConnell\mccontj01
0,2,-3.099999999999998,0.10000000000000009,0.0,0.026000000000000023,-0.2,-0.20000000000000007,-0.10199999999999998,0.30000000000000027,0.2999999999999998,0.03600000000000003,0.01100000000000001,0.0,0.0,-0.01100000000000001,-0.09999999999999998,-0.6000000000000001,-0.7000000000000002,-0.6000000000000001,-0.19999999999999996,0.0,-0.30000000000000004,-0.20000000000000018,0.10000000000000053,2018,0,T.J. McConnell\mccontj01
-5,0,-0.6000000000000014,0.10000000000000009,0.2999999999999998,-0.009000000000000008,-0.1,-0.39999999999999997,-0.039000000000000035,0.19999999999999973,0.5,-0.02100000000000002,-0.020000000000000018,0.09999999999999998,0.09999999999999998,0.04899999999999993,0.09999999999999998,0.20000000000000018,0.40000000000000036,1.6,-0.19999999999999996,0.0,0.19999999999999996,-0.3999999999999999,0.09999999999999964,2019,0,T.J. McConnell\mccontj01
-2,0,7.300000000000001,1.0,1.2999999999999998,0.04300000000000004,0.1,0.49999999999999994,0.019000000000000017,0.8999999999999999,0.9000000000000004,0.06099999999999994,0.051999999999999935,0.0,0.09999999999999998,-0.14500000000000002,0.30000000000000004,0.7999999999999998,1.0,1.5999999999999996,1.0999999999999999,0.09999999999999998,0.6000000000000001,0.6000000000000001,2.0999999999999996,2020,0.002,T.J. McConnell\mccontj01
-8,-4,-10.1,-0.8,-2.5,0.09599999999999997,-0.4,-0.9999999999999999,-0.23900000000000002,-0.4,-1.5,0.187,0.05299999999999999,-0.3,-0.7,0.122,-0.4,-1.2000000000000002,-1.5999999999999999,-0.30000000000000004,-1.0999999999999999,-0.4,-0.39999999999999997,-1.2000000000000002,-2.4000000000000004,2016,0,Chris McCullough\mcculch01
3,0,-0.2999999999999998,-0.09999999999999998,0.20000000000000018,-0.07100000000000001,0.0,0.0,-0.017999999999999988,0.0,0.19999999999999996,-0.09999999999999998,-0.07600000000000001,0.3,0.39999999999999997,0.04300000000000004,-0.19999999999999996,0.30000000000000004,0.10000000000000009,0.1,-0.1,0.19999999999999998,-0.1,0.0,0.10000000000000009,2017,0,Chris McCullough\mcculch01
15,3,1.5,0.10000000000000009,0.5999999999999996,-0.04899999999999999,0.0,0.3999999999999999,-0.10200000000000004,0.0,0.20000000000000018,-0.024999999999999967,-0.05299999999999999,-0.30000000000000004,-0.4,0.04400000000000004,0.0,0.20000000000000007,0.20000000000000007,-0.6000000000000001,0.1,0.2,-0.29999999999999993,0.0,-0.09999999999999964,2016,0,Jordan McRae\mcraejo01
10,4,8.899999999999999,1.7000000000000002,5.1000000000000005,-0.062,0.7999999999999999,2.0999999999999996,0.07100000000000001,0.8999999999999999,3.0,-0.10400000000000004,-0.039000000000000035,1.2000000000000002,1.5999999999999999,-0.039000000000000035,0.3,1.5999999999999999,1.9,1.4,0.09999999999999998,0.10000000000000003,0.6,1.0,5.6,2019,0,Jordan McRae\mcraejo01
39,5,0.7000000000000011,-0.19999999999999996,-0.3999999999999999,0.014000000000000012,0.0,0.0,0.333,-0.19999999999999996,-0.4999999999999998,0.013000000000000012,0.018000000000000016,-0.30000000000000004,-0.5999999999999999,0.0030000000000000027,0.10000000000000009,0.5,0.6000000000000001,-0.09999999999999998,0.2,-0.30000000000000004,-0.19999999999999996,0.5,-0.8000000000000003,2016,0,Salah Mejri\mejrisa01
-12,-10,-0.40000000000000036,0.19999999999999996,0.30000000000000027,0.0,0.0,0.0,-0.333,0.19999999999999996,0.40000000000000013,0.008000000000000007,-0.0040000000000000036,0.09999999999999998,0.30000000000000004,-0.014000000000000012,0.09999999999999987,-0.2999999999999998,-0.20000000000000018,0.39999999999999997,0.0,0.30000000000000004,0.09999999999999998,-0.10000000000000009,0.6000000000000001,2017,0,Salah Mejri\mejrisa01
-25,3,-0.9000000000000004,0.10000000000000009,0.8999999999999999,-0.15100000000000002,0.3,0.9,0.324,-0.19999999999999996,0.0,-0.09300000000000008,-0.10199999999999998,0.0,-0.20000000000000007,0.049000000000000044,-0.3999999999999999,0.0,-0.3999999999999999,0.4,-0.10000000000000003,-0.40000000000000013,0.0,-0.5,0.3999999999999999,2018,0,Salah Mejri\mejrisa01
9,1,1.9999999999999996,0.09999999999999998,0.0,0.07700000000000001,0.0,0.0,0.0,0.09999999999999998,-0.09999999999999987,0.09100000000000003,0.07700000000000001,0.0,0.0,0.07099999999999995,0.09999999999999998,0.4,0.5999999999999999,0.19999999999999998,0.1,-0.49999999999999994,0.30000000000000004,0.2,0.19999999999999996,2016,0,Jordan Mickey\mickejo01
-2,2,6.700000000000001,1.1,2.2,0.034999999999999976,0.1,0.7,0.125,1.0,1.5999999999999999,0.10600000000000004,0.046999999999999986,0.3,0.20000000000000007,0.1130000000000001,0.30000000000000004,1.9000000000000001,2.1,0.10000000000000003,0.19999999999999998,0.2,0.4,1.1,2.5,2017,0,Jordan Mickey\mickejo01
-13,-25,-4.799999999999997,-1.0,-3.3000000000000007,0.013000000000000012,-0.10000000000000009,-0.19999999999999973,-0.0040000000000000036,-1.0,-3.1000000000000005,0.02899999999999997,0.023999999999999966,0.2999999999999998,-0.10000000000000009,0.11399999999999999,0.0,-0.19999999999999973,-0.19999999999999973,-1.6,-0.30000000000000004,-0.3,-1.0,-0.40000000000000013,-1.8000000000000007,2016,0,Emmanuel Mudiay\mudiaem01
9,-27,-6.100000000000001,-0.5999999999999996,-1.8000000000000007,0.01100000000000001,-0.30000000000000004,-0.9000000000000004,0.0030000000000000027,-0.2999999999999998,-0.8999999999999995,0.007000000000000006,0.0050000000000000044,-0.8999999999999999,-1.0,-0.02400000000000002,-0.09999999999999998,-0.7000000000000002,-0.8000000000000003,-0.6999999999999997,-0.09999999999999998,0.0,-0.40000000000000013,-0.3999999999999999,-2.4000000000000004,2017,0,Emmanuel Mudiay\mudiaem01
